region,newusers,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,date
Ohio,3,4,0,353783484,0,1,4,02/07/24
Oklahoma,1,1,0,353783484,0,1,1,02/07/24
Ontario,222,275,0,353783484,0,0.662613982,218,02/07/24
Oregon,2,2,0,353783484,0,1,2,02/07/24
Pays de la Loire,1,1,0,353783484,0,1,1,02/07/24
Pennsylvania,8,8,0,353783484,0,0.375,3,02/07/24
Pirkanmaa,1,1,0,353783484,0,1,1,02/07/24
Punjab,1,1,0,353783484,0,1,1,02/07/24
Quebec,39,58,0,353783484,0,0.5,31,02/07/24
Queensland,1,1,0,353783484,0,1,1,02/07/24
Ropar Division,1,1,0,353783484,0,1,1,02/07/24
Samara Oblast,1,1,0,353783484,0,1,1,02/07/24
San Juan,1,1,0,353783484,0,0,0,02/07/24
Saskatchewan,4,4,0,353783484,0,0.5,2,02/07/24
Scotland,3,3,0,353783484,0,0.666666667,2,02/07/24
Sindh,1,1,0,353783484,0,0,0,02/07/24
South Australia,1,1,0,353783484,0,1,1,02/07/24
South Carolina,3,3,0,353783484,0,0.666666667,2,02/07/24
South Holland,1,1,0,353783484,0,1,1,02/07/24
State of Goias,1,1,0,353783484,0,1,1,02/07/24
Tabasco,1,1,0,353783484,0,1,1,02/07/24
Taipei City,0,1,0,353783484,0,1,1,02/07/24
Tamil Nadu,2,2,0,353783484,0,0.5,1,02/07/24
Tasmania,1,1,0,353783484,0,1,1,02/07/24
Tbilisi,0,1,0,353783484,0,0.333333333,1,02/07/24
Telangana,2,2,0,353783484,0,0,0,02/07/24
Tennessee,3,3,0,353783484,0,0.666666667,2,02/07/24
Texas,11,12,0,353783484,0,0.583333333,7,02/07/24
Utah,1,2,0,353783484,0,1,2,02/07/24
Vermont,0,1,0,353783484,0,1,1,02/07/24
Victoria,2,2,0,353783484,0,1,2,02/07/24
Vienna,1,1,0,353783484,0,0,0,02/07/24
Virginia,8,9,0,353783484,0,0.7,7,02/07/24
Wales,3,3,0,353783484,0,0.666666667,2,02/07/24
Washington,5,5,0,353783484,0,0.333333333,2,02/07/24
Wellington,1,1,0,353783484,0,1,1,02/07/24
West Bengal,4,11,0,353783484,0,0.916666667,11,02/07/24
Western Australia,2,2,0,353783484,0,0.5,1,02/07/24
Western Cape,1,1,0,353783484,0,0,0,02/07/24
Wisconsin,2,2,0,353783484,0,1,2,02/07/24
(not set),15,17,0,353783484,0,0.352941176,6,03/07/24
Alberta,19,20,0,353783484,0,0.7,14,03/07/24
Arizona,3,4,0,353783484,0,0.25,1,03/07/24
Auckland,1,1,0,353783484,0,1,1,03/07/24
Baden-Wurttemberg,1,1,0,353783484,0,0,0,03/07/24
Bihar,1,1,0,353783484,0,0,0,03/07/24
British Columbia,23,25,0,353783484,0,0.392857143,11,03/07/24
Bucharest,2,2,0,353783484,0,1,2,03/07/24
Buenos Aires,1,1,0,353783484,0,1,1,03/07/24
Calabarzon,2,2,0,353783484,0,0.5,1,03/07/24
California,18,18,0,353783484,0,0.590909091,13,03/07/24
Chisinau,1,1,0,353783484,0,0,0,03/07/24
Colorado,3,3,0,353783484,0,1,3,03/07/24
Community of Madrid,1,1,0,353783484,0,0,0,03/07/24
Connecticut,3,3,0,353783484,0,0.666666667,2,03/07/24
County Carlow,1,1,0,353783484,0,1,1,03/07/24
County Cork,2,2,0,353783484,0,1,2,03/07/24
County Dublin,3,3,0,353783484,0,0.666666667,2,03/07/24
Davao Region,1,1,0,353783484,0,0,0,03/07/24
Decentralized Administration of Macedonia and Thrace,1,1,0,353783484,0,0,0,03/07/24
Delaware,1,1,0,353783484,0,1,1,03/07/24
Doha Municipality,1,1,0,353783484,0,0,0,03/07/24
England,29,29,0,353783484,0,0.6,18,03/07/24
Federal Territory of Kuala Lumpur,1,1,0,353783484,0,1,1,03/07/24
Flanders,0,1,0,353783484,0,1,1,03/07/24
Flevoland,1,1,0,353783484,0,1,1,03/07/24
Florida,10,11,0,353783484,0,0.545454545,6,03/07/24
Gauteng,1,1,0,353783484,0,0,0,03/07/24
Georgia,3,3,0,353783484,0,1,3,03/07/24
Gujarat,1,1,0,353783484,0,0.5,1,03/07/24
Hessen,1,1,0,353783484,0,0,0,03/07/24
Ile-de-France,2,2,0,353783484,0,0.5,1,03/07/24
Illinois,12,13,0,353783484,0,0.333333333,5,03/07/24
Indiana,3,3,0,353783484,0,0.666666667,2,03/07/24
Iowa,5,5,0,353783484,0,0.4,2,03/07/24
Jakarta,1,1,0,353783484,0,1,1,03/07/24
Karnataka,3,3,0,353783484,0,0.666666667,2,03/07/24
Kentucky,2,3,0,353783484,0,0.666666667,2,03/07/24
Kerala,2,2,0,353783484,0,0.5,1,03/07/24
Lusaka Province,1,1,0,353783484,0,0,0,03/07/24
Madhya Pradesh,2,2,0,353783484,0,0.5,1,03/07/24
Maharashtra,3,4,0,353783484,0,0.2,1,03/07/24
Manitoba,4,4,0,353783484,0,0.6,3,03/07/24
Maryland,1,1,0,353783484,0,0,0,03/07/24
Massachusetts,4,4,0,353783484,0,0.5,2,03/07/24
Metro Manila,2,2,0,353783484,0,0,0,03/07/24
Michigan,9,9,0,353783484,0,0.666666667,6,03/07/24
Minnesota,3,3,0,353783484,0,0.333333333,1,03/07/24
Missouri,5,5,0,353783484,0,0.8,4,03/07/24
Montana,2,2,0,353783484,0,1,2,03/07/24
Moscow,1,1,0,353783484,0,1,1,03/07/24
Muscat Governorate,1,1,0,353783484,0,0,0,03/07/24
Nairobi County,1,1,0,353783484,0,0,0,03/07/24
Nebraska,0,1,0,353783484,0,0,0,03/07/24
Nevada,1,1,0,353783484,0,1,1,03/07/24
New Brunswick,2,2,0,353783484,0,0.5,1,03/07/24
New Hampshire,1,1,0,353783484,0,0,0,03/07/24
New Mexico,2,2,0,353783484,0,0.5,1,03/07/24
New South Wales,3,3,0,353783484,0,1,3,03/07/24
New York,10,11,0,353783484,0,0.5,6,03/07/24
Newfoundland and Labrador,3,3,0,353783484,0,0.333333333,1,03/07/24
Nizhny Novgorod Oblast,1,1,0,353783484,0,1,1,03/07/24
North Carolina,5,6,0,353783484,0,0.333333333,2,03/07/24
North Rhine-Westphalia,1,1,0,353783484,0,0,0,03/07/24
Northern Ireland,1,1,0,353783484,0,1,1,03/07/24
Nova Scotia,5,5,0,353783484,0,0.166666667,1,03/07/24
Odisha,1,1,0,353783484,0,0,0,03/07/24
Ohio,6,7,0,353783484,0,0.375,3,03/07/24
Oklahoma,1,1,0,353783484,0,1,1,03/07/24
Ontario,228,297,0,353783484,0,0.683284457,233,03/07/24
Pennsylvania,6,6,0,353783484,0,0.5,3,03/07/24
Prince Edward Island,1,1,0,353783484,0,0,0,03/07/24
Punjab,1,1,0,353783484,0,0,0,03/07/24
Quebec,37,45,0,353783484,0,0.608695652,28,03/07/24
Queensland,2,2,0,353783484,0,0,0,03/07/24
Rayong,1,1,0,353783484,0,0,0,03/07/24
Ropar Division,1,1,0,353783484,0,0,0,03/07/24
Saint Petersburg,0,1,0,353783484,0,0,0,03/07/24
Saskatchewan,2,2,0,353783484,0,0.5,1,03/07/24
Scotland,2,2,0,353783484,0,0,0,03/07/24
Selangor,1,1,0,353783484,0,0,0,03/07/24
South Australia,1,1,0,353783484,0,1,1,03/07/24
South Carolina,2,3,0,353783484,0,0.666666667,2,03/07/24
South Sumatra,1,1,0,353783484,0,0,0,03/07/24
Special Region of Yogyakarta,1,1,0,353783484,0,0.5,1,03/07/24
St. Andrew Parish,1,1,0,353783484,0,1,1,03/07/24
State of Mexico,1,1,0,353783484,0,0,0,03/07/24
State of Sao Paulo,1,1,0,353783484,0,1,1,03/07/24
Suez Governorate,1,1,0,353783484,0,1,1,03/07/24
Taipei City,0,1,0,353783484,0,1,1,03/07/24
Tbilisi,0,1,0,353783484,0,0.857142857,6,03/07/24
Tel Aviv District,1,1,0,353783484,0,1,1,03/07/24
Telangana,1,1,0,353783484,0,1,1,03/07/24
Tennessee,5,6,0,353783484,0,0.333333333,2,03/07/24
Texas,13,17,0,353783484,0,0.666666667,12,03/07/24
Tokyo,1,1,0,353783484,0,0,0,03/07/24
Utah,4,4,0,353783484,0,0.2,1,03/07/24
Uttar Pradesh,0,1,0,353783484,0,1,1,03/07/24
Vermont,1,1,0,353783484,0,0,0,03/07/24
Vilnius County,1,1,0,353783484,0,0,0,03/07/24
Virginia,7,10,0,353783484,0,0.5,5,03/07/24
Wales,1,1,0,353783484,0,0,0,03/07/24
Washington,11,11,0,353783484,0,0.833333333,10,03/07/24
West Bengal,4,10,0,353783484,0,0.75,9,03/07/24
West Virginia,0,1,0,353783484,0,1,1,03/07/24
Western Australia,1,1,0,353783484,0,1,1,03/07/24
Western Cape,2,2,0,353783484,0,0.5,1,03/07/24
Western Province,1,1,0,353783484,0,1,1,03/07/24
Wisconsin,4,4,0,353783484,0,0.75,3,03/07/24
Yamagata,1,1,0,353783484,0,0,0,03/07/24
(not set),13,14,0,353783484,0,0.466666667,7,04/07/24
Alabama,2,2,0,353783484,0,1,2,04/07/24
Alberta,19,20,0,353783484,0,0.75,15,04/07/24
Antioquia,1,1,0,353783484,0,1,1,04/07/24
Arizona,2,2,0,353783484,0,0.5,1,04/07/24
Arkansas,1,1,0,353783484,0,0,0,04/07/24
Auckland,3,3,0,353783484,0,0.666666667,2,04/07/24
Baden-Wurttemberg,1,1,0,353783484,0,1,1,04/07/24
Banten,1,1,0,353783484,0,0,0,04/07/24
Bavaria,1,1,0,353783484,0,1,1,04/07/24
Bayamon,1,1,0,353783484,0,0,0,04/07/24
Bratislava Region,1,1,0,353783484,0,1,1,04/07/24
British Columbia,19,19,0,353783484,0,0.736842105,14,04/07/24
Brittany,2,2,0,353783484,0,0.5,1,04/07/24
Bursa,1,1,0,353783484,0,0,0,04/07/24
Calabarzon,1,1,0,353783484,0,1,1,04/07/24
California,18,21,0,353783484,0,0.523809524,11,04/07/24
Canterbury,1,1,0,353783484,0,0,0,04/07/24
Casablanca-Settat,1,1,0,353783484,0,0,0,04/07/24
Central Denmark Region,0,1,0,353783484,0,1,1,04/07/24
Christ Church,1,1,0,353783484,0,0,0,04/07/24
City of Zagreb,1,1,0,353783484,0,0,0,04/07/24
Colorado,1,1,0,353783484,0,0,0,04/07/24
County Dublin,2,2,0,353783484,0,0.5,1,04/07/24
County Waterford,1,1,0,353783484,0,0,0,04/07/24
Delhi,1,1,0,353783484,0,0,0,04/07/24
Dhaka Division,1,1,0,353783484,0,1,1,04/07/24
District of Columbia,0,1,0,353783484,0,0,0,04/07/24
Doha Municipality,1,2,0,353783484,0,0,0,04/07/24
Eastern Cape,1,1,0,353783484,0,0,0,04/07/24
Emilia-Romagna,1,1,0,353783484,0,1,1,04/07/24
England,27,28,0,353783484,0,0.428571429,12,04/07/24
Florida,9,9,0,353783484,0,0.4,4,04/07/24
Gauteng,3,3,0,353783484,0,0,0,04/07/24
Georgia,13,13,0,353783484,0,0.357142857,5,04/07/24
Gujarat,1,1,0,353783484,0,0,0,04/07/24
Hauts-de-France,1,1,0,353783484,0,1,1,04/07/24
Hawaii,1,1,0,353783484,0,1,1,04/07/24
Idaho,1,1,0,353783484,0,0,0,04/07/24
Illinois,7,7,0,353783484,0,0.428571429,3,04/07/24
Indiana,6,7,0,353783484,0,0.428571429,3,04/07/24
Iowa,3,3,0,353783484,0,0,0,04/07/24
Islamabad Capital Territory,1,1,0,353783484,0,0,0,04/07/24
Karnataka,1,1,0,353783484,0,1,1,04/07/24
Kentucky,2,2,0,353783484,0,0.5,1,04/07/24
Kerala,1,1,0,353783484,0,1,1,04/07/24
Lima Province,1,1,0,353783484,0,0,0,04/07/24
Louisiana,1,1,0,353783484,0,1,1,04/07/24
Maharashtra,2,2,0,353783484,0,0.5,1,04/07/24
Maine,1,1,0,353783484,0,0,0,04/07/24
Manitoba,4,4,0,353783484,0,0.5,2,04/07/24
Maryland,5,5,0,353783484,0,0.333333333,2,04/07/24
Massachusetts,3,3,0,353783484,0,0.666666667,2,04/07/24
Michigan,4,4,0,353783484,0,0.5,2,04/07/24
Minnesota,2,3,0,353783484,0,0.333333333,1,04/07/24
Missouri,3,3,0,353783484,0,0.333333333,1,04/07/24
Montana,1,1,0,353783484,0,1,1,04/07/24
Moscow,1,1,0,353783484,0,1,1,04/07/24
Nebraska,1,1,0,353783484,0,1,1,04/07/24
Nevada,2,3,0,353783484,0,0,0,04/07/24
New Brunswick,1,2,0,353783484,0,0.5,1,04/07/24
New Jersey,3,3,0,353783484,0,0.333333333,1,04/07/24
New South Wales,4,4,0,353783484,0,0,0,04/07/24
New York,7,8,0,353783484,0,0.375,3,04/07/24
North Brabant,1,1,0,353783484,0,1,1,04/07/24
North Carolina,10,12,0,353783484,0,0.333333333,4,04/07/24
North Dakota,1,1,0,353783484,0,1,1,04/07/24
North Holland,2,2,0,353783484,0,0.5,1,04/07/24
Nova Scotia,3,4,0,353783484,0,0.25,1,04/07/24
Ohio,1,1,0,353783484,0,1,1,04/07/24
Ontario,198,258,0,353783484,0,0.68641115,197,04/07/24
Orebro County,1,1,0,353783484,0,1,1,04/07/24
Oregon,3,3,0,353783484,0,0.333333333,1,04/07/24
Pennsylvania,5,5,0,353783484,0,1,5,04/07/24
Perak,1,1,0,353783484,0,1,1,04/07/24
Prague,1,1,0,353783484,0,1,1,04/07/24
Punjab,1,1,0,353783484,0,1,1,04/07/24
Quebec,34,40,0,353783484,0,0.642857143,27,04/07/24
Queensland,3,4,0,353783484,0,0.5,2,04/07/24
Rhineland-Palatinate,0,1,0,353783484,0,1,1,04/07/24
Rivers,1,1,0,353783484,0,0,0,04/07/24
San Juan,0,1,0,353783484,0,0,0,04/07/24
Saskatchewan,1,1,0,353783484,0,0,0,04/07/24
Saxony,1,1,0,353783484,0,1,1,04/07/24
Scotland,0,1,0,353783484,0,0,0,04/07/24
South Carolina,5,5,0,353783484,0,0.4,2,04/07/24
Stockholm County,1,1,0,353783484,0,0,0,04/07/24
Tamil Nadu,2,2,0,353783484,0,0.5,1,04/07/24
Tbilisi,0,1,0,353783484,0,0.5,2,04/07/24
Tennessee,2,2,0,353783484,0,0.5,1,04/07/24
Texas,15,17,0,353783484,0,0.473684211,9,04/07/24
Utah,2,2,0,353783484,0,0.5,1,04/07/24
Uttar Pradesh,1,1,0,353783484,0,1,1,04/07/24
Valencian Community,1,1,0,353783484,0,1,1,04/07/24
Victoria,3,3,0,353783484,0,0.666666667,2,04/07/24
Virginia,6,8,0,353783484,0,0.5,4,04/07/24
Wales,2,2,0,353783484,0,0.5,1,04/07/24
Washington,3,4,0,353783484,0,0.5,2,04/07/24
West Bengal,2,6,0,353783484,0,0.571428571,4,04/07/24
West Virginia,0,1,0,353783484,0,1,1,04/07/24
Western Australia,1,1,0,353783484,0,0,0,04/07/24
Western Cape,1,1,0,353783484,0,1,1,04/07/24
Western Province,1,1,0,353783484,0,1,1,04/07/24
Wisconsin,1,1,0,353783484,0,1,1,04/07/24
Zarqa Governorate,1,1,0,353783484,0,0,0,04/07/24
(not set),10,12,0,353783484,0,0.583333333,7,05/07/24
Alabama,2,2,0,353783484,0,0.5,1,05/07/24
Alberta,14,16,0,353783484,0,0.388888889,7,05/07/24
Andalusia,1,1,0,353783484,0,0,0,05/07/24
Arizona,2,3,0,353783484,0,0.666666667,2,05/07/24
Arkansas,1,1,0,353783484,0,1,1,05/07/24
Auckland,1,1,0,353783484,0,1,1,05/07/24
Australian Capital Territory,1,1,0,353783484,0,0,0,05/07/24
Bavaria,2,2,0,353783484,0,0.5,2,05/07/24
Beirut Governorate,1,1,0,353783484,0,0,0,05/07/24
Berlin,1,1,0,353783484,0,0,0,05/07/24
British Columbia,15,16,0,353783484,0,0.705882353,12,05/07/24
Brussels,1,1,0,353783484,0,1,1,05/07/24
Cairo Governorate,1,1,0,353783484,0,1,1,05/07/24
Calabarzon,1,1,0,353783484,0,0,0,05/07/24
California,17,19,0,353783484,0,0.434782609,10,05/07/24
Canterbury,1,1,0,353783484,0,0,0,05/07/24
Colorado,4,4,0,353783484,0,1,4,05/07/24
Connecticut,2,2,0,353783484,0,0,0,05/07/24
County Dublin,3,3,0,353783484,0,0.666666667,2,05/07/24
Davao Region,1,1,0,353783484,0,1,1,05/07/24
Delhi,1,2,0,353783484,0,0.5,1,05/07/24
Dubai,1,1,0,353783484,0,0,0,05/07/24
England,30,31,0,353783484,0,0.470588235,16,05/07/24
Evora District,1,1,0,353783484,0,1,1,05/07/24
Federal Territory of Kuala Lumpur,1,1,0,353783484,0,0,0,05/07/24
Flanders,1,2,0,353783484,0,0.5,1,05/07/24
Florida,15,15,0,353783484,0,0.388888889,7,05/07/24
Gauteng,1,2,0,353783484,0,0.5,1,05/07/24
Georgia,10,11,0,353783484,0,0.363636364,4,05/07/24
Gujarat,0,1,0,353783484,0,0,0,05/07/24
Hessen,1,1,0,353783484,0,1,1,05/07/24
Idaho,2,2,0,353783484,0,0.5,1,05/07/24
Illinois,10,12,0,353783484,0,0.642857143,9,05/07/24
Indiana,1,1,0,353783484,0,1,1,05/07/24
Iowa,2,2,0,353783484,0,0.5,1,05/07/24
Kansas,2,2,0,353783484,0,1,2,05/07/24
Karnataka,1,1,0,353783484,0,0,0,05/07/24
Kentucky,3,3,0,353783484,0,0.666666667,2,05/07/24
Lagos,2,2,0,353783484,0,0.5,1,05/07/24
Maharashtra,1,1,0,353783484,0,1,1,05/07/24
Maine,3,4,0,353783484,0,0.75,3,05/07/24
Manitoba,4,4,0,353783484,0,0.5,2,05/07/24
Maryland,4,4,0,353783484,0,0.75,3,05/07/24
Massachusetts,4,5,0,353783484,0,0.8,4,05/07/24
Metro Manila,1,1,0,353783484,0,0,0,05/07/24
Michigan,9,9,0,353783484,0,0.666666667,6,05/07/24
Minnesota,6,6,0,353783484,0,0.5,3,05/07/24
Mississippi,3,3,0,353783484,0,1,3,05/07/24
Missouri,2,2,0,353783484,0,1,2,05/07/24
Muscat Governorate,1,1,0,353783484,0,0,0,05/07/24
Nairobi County,1,1,0,353783484,0,0,0,05/07/24
Nevada,2,3,0,353783484,0,0,0,05/07/24
New Brunswick,1,1,0,353783484,0,0,0,05/07/24
New Jersey,5,5,0,353783484,0,0.4,2,05/07/24
New Providence,1,1,0,353783484,0,0,0,05/07/24
New South Wales,2,3,0,353783484,0,0.5,2,05/07/24
New York,8,10,0,353783484,0,0.5,5,05/07/24
Newfoundland and Labrador,1,1,0,353783484,0,1,1,05/07/24
Ngazidja,1,1,0,353783484,0,1,1,05/07/24
Nicosia,1,1,0,353783484,0,1,1,05/07/24
North Carolina,9,9,0,353783484,0,0.444444444,4,05/07/24
North Dakota,1,1,0,353783484,0,0,0,05/07/24
North Rhine-Westphalia,1,1,0,353783484,0,0,0,05/07/24
Nova Scotia,6,6,0,353783484,0,1,7,05/07/24
Ohio,5,5,0,353783484,0,0.4,2,05/07/24
Oklahoma,3,3,0,353783484,0,0.333333333,1,05/07/24
Ontario,213,264,0,353783484,0,0.621794872,194,05/07/24
Oregon,1,1,0,353783484,0,0,0,05/07/24
Pennsylvania,4,4,0,353783484,0,0.75,3,05/07/24
Podkarpackie Voivodeship,1,1,0,353783484,0,1,1,05/07/24
Prince Edward Island,1,1,0,353783484,0,1,1,05/07/24
Provence-Alpes-Cote d'Azur,1,1,0,353783484,0,0,0,05/07/24
Punjab,2,2,0,353783484,0,1,2,05/07/24
Quebec,37,52,0,353783484,0,0.610169492,36,05/07/24
Queensland,2,2,0,353783484,0,1,2,05/07/24
Rajasthan,1,1,0,353783484,0,0,0,05/07/24
Rivers,1,1,0,353783484,0,0,0,05/07/24
San Jose Province,1,1,0,353783484,0,0.666666667,2,05/07/24
Scotland,3,3,0,353783484,0,0.666666667,2,05/07/24
South Australia,2,2,0,353783484,0,0.5,1,05/07/24
South Carolina,1,3,0,353783484,0,0.666666667,2,05/07/24
South Dakota,1,1,0,353783484,0,1,1,05/07/24
State of Sao Paulo,1,1,0,353783484,0,1,1,05/07/24
Tamil Nadu,1,1,0,353783484,0,1,1,05/07/24
Tbilisi,0,1,0,353783484,0,0.5,2,05/07/24
Telangana,1,1,0,353783484,0,1,1,05/07/24
Tennessee,2,3,0,353783484,0,1,3,05/07/24
Texas,8,10,0,353783484,0,0.545454545,6,05/07/24
Tokyo,1,1,0,353783484,0,0,0,05/07/24
Tripura,1,1,0,353783484,0,0,0,05/07/24
Uttar Pradesh,1,1,0,353783484,0,0,0,05/07/24
Valais,1,1,0,353783484,0,1,2,05/07/24
Vermont,1,1,0,353783484,0,0,0,05/07/24
Victoria,2,2,0,353783484,0,0.5,1,05/07/24
Virginia,8,11,0,353783484,0,0.454545455,5,05/07/24
Wales,0,1,0,353783484,0,1,1,05/07/24
Washington,8,8,0,353783484,0,0.75,6,05/07/24
Wellington,1,1,0,353783484,0,1,1,05/07/24
West Bengal,2,5,0,353783484,0,0.6,3,05/07/24
West Virginia,3,3,0,353783484,0,0.333333333,1,05/07/24
Western Australia,3,3,0,353783484,0,1,3,05/07/24
Western Cape,1,1,0,353783484,0,0,0,05/07/24
Wisconsin,2,2,0,353783484,0,0,0,05/07/24
Wyoming,1,1,0,353783484,0,0,0,05/07/24
Zarqa Governorate,1,1,0,353783484,0,0,0,05/07/24
(not set),7,7,0,353783484,0,0.857142857,6,06/07/24
Alabama,4,4,0,353783484,0,0.5,2,06/07/24
Alberta,10,12,0,353783484,0,0.5,7,06/07/24
Arizona,7,7,0,353783484,0,0.571428571,4,06/07/24
Arkansas,1,2,0,353783484,0,1,2,06/07/24
Assam,1,1,0,353783484,0,1,1,06/07/24
Belgorod Oblast,1,1,0,353783484,0,1,1,06/07/24
Bio Bio,1,1,0,353783484,0,1,1,06/07/24
British Columbia,17,17,0,353783484,0,0.5,10,06/07/24
Buenos Aires Province,1,1,0,353783484,0,0,0,06/07/24
California,20,21,0,353783484,0,0.545454545,12,06/07/24
Canterbury,1,1,0,353783484,0,1,1,06/07/24
Canton of Bern,1,1,0,353783484,0,0,0,06/07/24
Central Java,1,1,0,353783484,0,1,1,06/07/24
Colorado,4,4,0,353783484,0,0.75,3,06/07/24
Connecticut,4,4,0,353783484,0,0.5,2,06/07/24
County Cork,1,1,0,353783484,0,1,1,06/07/24
County Dublin,1,1,0,353783484,0,0,0,06/07/24
Decentralized Administration of Macedonia and Thrace,1,1,0,353783484,0,1,1,06/07/24
Delhi,1,1,0,353783484,0,0,0,06/07/24
District of Columbia,1,1,0,353783484,0,0,0,06/07/24
England,25,26,0,353783484,0,0.413793103,12,06/07/24
Federal Capital Territory,1,1,0,353783484,0,0,0,06/07/24
Federal Territory of Kuala Lumpur,1,1,0,353783484,0,0,0,06/07/24
Flanders,1,1,0,353783484,0,0,0,06/07/24
Florida,17,17,0,353783484,0,0.526315789,10,06/07/24
Gauteng,2,2,0,353783484,0,0.333333333,1,06/07/24
Georgia,7,7,0,353783484,0,0.25,2,06/07/24
Gujarat,1,1,0,353783484,0,0,0,06/07/24
Haryana,1,1,0,353783484,0,0,0,06/07/24
Idaho,2,3,0,353783484,0,0.25,1,06/07/24
Illinois,9,9,0,353783484,0,0.666666667,6,06/07/24
Indiana,4,4,0,353783484,0,0.75,3,06/07/24
Iowa,2,2,0,353783484,0,0.333333333,1,06/07/24
Islamabad Capital Territory,1,1,0,353783484,0,1,1,06/07/24
Jalisco,1,1,0,353783484,0,1,1,06/07/24
Karnataka,4,4,0,353783484,0,0.75,3,06/07/24
Kentucky,3,3,0,353783484,0,0,0,06/07/24
Kerala,1,1,0,353783484,0,0,0,06/07/24
KwaZulu-Natal,1,1,0,353783484,0,0,0,06/07/24
Lagos,2,2,0,353783484,0,0.5,1,06/07/24
Louisiana,2,2,0,353783484,0,0.5,1,06/07/24
Maharashtra,3,4,0,353783484,0,0.25,1,06/07/24
Manitoba,3,3,0,353783484,0,0.333333333,1,06/07/24
Maryland,4,4,0,353783484,0,0.25,1,06/07/24
Masovian Voivodeship,1,1,0,353783484,0,1,1,06/07/24
Massachusetts,4,4,0,353783484,0,0.5,2,06/07/24
Metro Manila,1,1,0,353783484,0,1,1,06/07/24
Michigan,8,8,0,353783484,0,0.375,3,06/07/24
Minnesota,2,4,0,353783484,0,0.25,1,06/07/24
Mississippi,1,1,0,353783484,0,1,1,06/07/24
Missouri,4,4,0,353783484,0,0.6,3,06/07/24
Montana,3,3,0,353783484,0,1,3,06/07/24
Muscat Governorate,0,1,0,353783484,0,0,0,06/07/24
Nairobi County,1,1,0,353783484,0,0,0,06/07/24
Nevada,1,1,0,353783484,0,0,0,06/07/24
New Brunswick,1,1,0,353783484,0,1,1,06/07/24
New Jersey,2,2,0,353783484,0,1,2,06/07/24
New South Wales,8,8,0,353783484,0,0.375,3,06/07/24
New York,8,11,0,353783484,0,0.454545455,5,06/07/24
Newfoundland and Labrador,0,1,0,353783484,0,1,2,06/07/24
North Carolina,6,6,0,353783484,0,0.333333333,2,06/07/24
North Rhine-Westphalia,2,2,0,353783484,0,0.5,1,06/07/24
Nova Scotia,5,5,0,353783484,0,0.666666667,4,06/07/24
Ohio,6,6,0,353783484,0,0.666666667,4,06/07/24
Ontario,174,233,0,353783484,0,0.674074074,182,06/07/24
Oregon,3,3,0,353783484,0,0.333333333,1,06/07/24
Pennsylvania,5,5,0,353783484,0,1,5,06/07/24
Pomeranian Voivodeship,1,1,0,353783484,0,1,1,06/07/24
Prince Edward Island,0,1,0,353783484,0,1,1,06/07/24
Quebec,41,51,0,353783484,0,0.784313725,40,06/07/24
Queensland,1,1,0,353783484,0,1,1,06/07/24
Rajasthan,1,1,0,353783484,0,0,0,06/07/24
Republic of Tatarstan,1,1,0,353783484,0,1,1,06/07/24
Saskatchewan,3,3,0,353783484,0,0.25,1,06/07/24
Scotland,3,3,0,353783484,0,0,0,06/07/24
South Carolina,2,2,0,353783484,0,1,2,06/07/24
South Dakota,1,1,0,353783484,0,0,0,06/07/24
South District,0,1,0,353783484,0,1,1,06/07/24
South Moravian Region,1,1,0,353783484,0,1,1,06/07/24
State of Rio de Janeiro,1,1,0,353783484,0,0,0,06/07/24
Tennessee,4,4,0,353783484,0,0.5,2,06/07/24
Texas,12,13,0,353783484,0,0.5,7,06/07/24
Trentino-South Tyrol,1,1,0,353783484,0,1,1,06/07/24
Utah,1,1,0,353783484,0,1,1,06/07/24
Uttar Pradesh,2,2,0,353783484,0,0,0,06/07/24
Vermont,1,1,0,353783484,0,0,0,06/07/24
Vestland,1,1,0,353783484,0,0,0,06/07/24
Victoria,2,2,0,353783484,0,0.5,1,06/07/24
Vienna,1,1,0,353783484,0,1,1,06/07/24
Virginia,4,4,0,353783484,0,0.25,1,06/07/24
Wales,2,2,0,353783484,0,1,2,06/07/24
Washington,11,12,0,353783484,0,0.538461538,7,06/07/24
Western Australia,1,1,0,353783484,0,0,0,06/07/24
Western Cape,2,2,0,353783484,0,0,0,06/07/24
Wisconsin,1,1,0,353783484,0,0,0,06/07/24
(not set),11,12,0,353783484,0,0.285714286,4,07/07/24
Alabama,3,3,0,353783484,0,0.333333333,1,07/07/24
Alberta,4,4,0,353783484,0,0.75,3,07/07/24
Aragon,1,1,0,353783484,0,1,1,07/07/24
Arizona,4,4,0,353783484,0,0.5,2,07/07/24
Arkansas,2,2,0,353783484,0,0,0,07/07/24
Bihar,1,1,0,353783484,0,0,0,07/07/24
Bogota,1,1,0,353783484,0,0,0,07/07/24
British Columbia,24,25,0,353783484,0,0.576923077,15,07/07/24
Brunei-Muara District,1,1,0,353783484,0,0,0,07/07/24
Buenos Aires Province,1,1,0,353783484,0,1,1,07/07/24
Bulawayo Province,1,1,0,353783484,0,0,0,07/07/24
California,28,28,0,353783484,0,0.5,17,07/07/24
Canterbury,1,1,0,353783484,0,1,1,07/07/24
Central Visayas,1,1,0,353783484,0,0,0,07/07/24
